	SG1-2014-09-1	SG1-2014-09-2	SG1-2014-09-3	SG1-2014-09-4	SG1-2014-09-5	SG1-2015-06-1	SG1-2015-06-2	SG1-2015-06-3	SG1-2015-06-4	SG1-2015-06-5	SG1-2016-02-1	SG1-2016-02-2	SG1-2016-02-3	SG1-2016-02-4	SG1-2016-02-5	SG1-2017-02-1	SG1-2017-02-2	SG1-2017-02-3	SG1-2017-02-4	SG1-2017-02-5
NODE_2228_length_16847_cov_226.768104	493828.807942	97889.0376963	502534.278437	627196.746572	257566.022453	257121.678361	1928273.06552	1130046.22406	944263.934139	1042421.12987	539382.85025	420454.360726	677861.31525	299599.617566	736734.910844	219708.053807	420589.598615	117255.219128	152190.78406	303017.257081
NODE_2259_length_16741_cov_232.695373	502990.103948	78533.5466205	496767.730394	661201.219779	253000.244642	234387.803597	1857418.43582	1128813.89994	973962.471276	1207426.27668	545321.838054	405332.640201	650901.118687	303966.630392	747997.682444	229557.096769	446688.772311	149147.850497	135726.274653	254758.016135
NODE_2296_length_16632_cov_7.786391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68524.9180733	0.0	5082.10901338	229582.817135	0.0	17080.0879424	382180.349841	3622.60033013
NODE_2298_length_16619_cov_229.083494	468914.082465	88742.3179975	459520.174321	664085.227073	263391.085387	205460.209067	1863330.62805	1065949.02507	1010789.68074	1214762.77641	504255.983222	379375.851371	614930.668927	241263.846254	733866.479365	183132.727341	416839.142145	122978.380369	157074.585719	276529.400655
NODE_2312_length_16587_cov_231.268449	492740.89773	98945.4269737	455914.681869	574459.407137	270303.260001	245457.387486	1920449.19002	1101347.85668	933703.337638	1116126.29925	556513.463401	392264.176243	670859.618293	283837.862881	723008.879668	189392.330997	454487.272271	146896.145335	146707.755545	257477.589767
NODE_2332_length_16532_cov_7.470777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61319.2491516	0.0	6099.20393573	180869.852491	0.0	9110.41576423	384301.966361	7246.03370758
NODE_2424_length_16266_cov_8.177040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1175.8973967	0.0	57731.4329466	0.0	8134.69069647	230565.423791	0.0	6834.91414981	389924.870422	6166.73810071
NODE_2444_length_16197_cov_8.409305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57736.5151619	0.0	3050.7472429	223479.828437	0.0	7974.71975436	402669.131102	8457.06469184
NODE_2504_length_16032_cov_227.607936	435588.970632	91342.079673	464422.269523	622877.408224	243368.724418	216630.359619	1899758.0544	1140642.64017	896372.833761	1089876.40977	521910.696396	373619.060354	608748.851851	273367.809119	669618.99295	197054.949245	430095.575793	119644.366678	169330.994563	250138.124223
NODE_2526_length_15975_cov_7.842211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39705.2912056	0.0	4068.71837996	230639.394274	0.0	13674.5915287	361913.15529	7250.89223408
NODE_2611_length_15705_cov_8.281597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57774.0624733	0.0	6105.05112411	207745.211378	0.0	18238.9079163	366227.92839	4835.58651346
NODE_2639_length_15599_cov_230.810087	421625.258162	93933.7307276	423930.782223	594914.297697	222293.906111	215359.024978	1730203.69857	1060450.44877	873401.596911	1042956.42363	514284.911177	386371.628724	603104.496526	249146.78203	650273.661582	186916.58672	397995.096035	140230.445997	128132.427422	241812.285563
NODE_2741_length_15367_cov_227.122910	412632.706163	91403.0504275	418228.991734	583771.768436	253478.896921	230609.548657	1838837.91276	1015497.83734	900935.915798	1039171.43709	509730.190507	409291.630384	588850.557718	261193.975186	703396.571019	194125.123353	373036.397347	124306.748051	136907.077664	263656.458298
NODE_2756_length_15321_cov_171.013756	258766.005274	55661.5322392	348157.862528	416083.916894	141727.545954	142240.322514	946512.291574	634040.198944	538723.639057	636057.249688	380260.528357	288802.307775	440763.744611	196180.103948	575170.058931	139563.20064	346964.826896	95801.8662054	123320.436605	146350.516141
NODE_2811_length_15208_cov_231.830001	428662.80973	86795.6660083	400670.637524	578067.350294	267088.52182	218209.122249	1791766.43482	1045199.9758	907040.913491	1039713.46876	499614.184887	398861.558138	590087.104711	268506.321547	681474.588398	198679.530049	424531.818757	122051.777795	138243.605502	293553.395856
NODE_2945_length_14907_cov_231.702464	450528.635601	80719.8647157	420852.58066	596269.948585	224834.389892	247324.869487	1725945.10233	935141.897423	794754.275971	990558.68443	540673.677181	354153.887692	625398.85275	224505.82774	654932.522525	196027.147412	401319.721021	118678.905907	142815.921679	250512.557536
NODE_2959_length_14869_cov_7.527879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45229.4060877	1084.63425811	6111.66298756	196931.923207	0.0	7988.43254634	339083.208224	7261.6242429
NODE_2975_length_14834_cov_8.135056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52423.64349	0.0	5093.29172127	200521.63391	0.0	12553.8674502	366304.426963	7261.99719841
NODE_2997_length_14781_cov_7.600706	0.0	510.962831067	2338.51731898	3710.10588328	0.0	0.0	2848.55530741	1373.44248016	0.0	1026.67556472	8247.03699033	5432.82219392	16270.7390888	5423.94696141	19355.9350347	222021.484295	0.0	21685.5894884	347010.780064	7387.15813818
NODE_3000_length_14780_cov_7.584041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47004.4108829	0.0	5093.67531711	203221.551156	0.0	15978.8775993	321632.390701	13314.6954138
NODE_3039_length_14678_cov_231.941667	403850.707272	88406.5301393	406957.236253	584402.592045	252275.604438	221193.039844	1763283.8573	1042042.6696	861374.122317	1030426.1234	491811.449648	390511.329279	572492.659734	235030.391485	654421.426378	161059.169033	398651.745892	105019.470389	129582.467672	309587.908563
NODE_3052_length_14642_cov_8.688216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60211.7596035	0.0	1018.92393232	195005.565459	0.0	22147.432955	329244.332395	4926.60789748
NODE_3055_length_14634_cov_7.654366	0.0	0.0	0.0	0.0	0.0	0.0	1424.54973899	0.0	0.0	1026.88950521	0.0	0.0	74139.1924298	0.0	4075.77158165	187143.312137	0.0	20548.5989077	323639.081048	3632.05843682
NODE_3121_length_14480_cov_225.680485	384913.028056	77692.573924	379022.226509	545674.972084	244606.87071	204609.971476	1659931.68326	1041546.60929	772703.47534	976029.363427	454331.14845	319595.47009	586023.900993	212725.767397	692014.163183	164792.100391	384155.832846	98198.9277157	120539.630854	253092.1719
NODE_3248_length_14273_cov_231.588409	501176.977377	99184.8475732	413087.821293	555165.423575	264315.480341	221264.561301	1641868.23169	938796.763864	870311.1525	997655.771769	537583.300203	412129.553257	604314.955205	243092.361702	662574.736217	185395.281517	405573.909545	133637.989591	159140.540707	264075.040094
NODE_3294_length_14182_cov_224.285199	355097.462494	81811.0382985	360483.045282	535760.77209	207792.037674	172885.59716	1607864.62818	907315.407111	736818.126152	884761.715775	429225.555104	348023.005589	468686.499148	229124.566612	646435.222035	185468.366729	343674.079823	110809.440957	114755.334772	255632.150484
NODE_3300_length_14171_cov_234.698356	411052.261321	69540.3234853	382727.76412	558056.999497	236656.638677	200550.498115	1633547.03307	1004938.43133	764761.984316	946433.949081	514136.045427	367605.836576	559176.829908	243245.993287	627072.940542	172927.320759	408543.660398	124519.957597	131289.963143	238674.936322
NODE_3312_length_14144_cov_225.766626	397367.137043	75167.4232309	395620.538371	552513.875461	205497.056458	170128.820975	1650714.38177	934867.396793	777858.116794	931059.337301	437505.59826	349132.062224	501291.316488	231312.012264	655649.320348	181894.32734	358217.220952	93679.509555	114761.634576	262917.159581
NODE_3320_length_14126_cov_7.663492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52483.3546335	0.0	4078.79558816	183691.146131	0.0	7997.24866009	324842.252942	6058.17755479
NODE_3362_length_14055_cov_8.299429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50679.700957	0.0	2039.62717675	191775.326096	0.0	10283.3286355	354056.418234	1211.77329119
NODE_3365_length_14049_cov_8.194726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1179.43329983	0.0	48870.2107654	0.0	9178.38474141	198946.232389	0.0	7998.22119289	330714.956755	7270.71077954
NODE_3422_length_13937_cov_227.755367	364371.930297	71095.1620042	359464.312448	516503.912467	210193.30533	174331.685034	1542830.14276	887052.089002	734163.93723	919032.339574	450624.227369	330755.035206	503279.17008	269422.15313	574257.909394	160437.95675	357369.078774	102852.688838	126470.808644	221796.915469
NODE_3439_length_13896_cov_235.989741	460349.651882	76725.4186014	396961.521233	563926.264276	206744.128096	222770.919236	1589979.13853	914620.551825	816188.83313	945823.634727	422340.492485	374301.183814	543145.792664	239021.611973	615097.146656	180167.539372	388386.744568	116574.103517	136207.703724	256962.39582
NODE_3452_length_13867_cov_231.857370	383589.411228	81251.9645164	421146.585001	570591.265815	256607.132053	217386.856986	1651678.65716	978161.096553	812717.782741	957280.722146	431176.525996	313893.800246	536866.868939	246211.415336	578302.62066	181530.007	379285.166678	116579.576105	115797.39033	241791.980163
NODE_3553_length_13686_cov_7.482576	0.0	0.0	0.0	0.0	0.0	0.0	1426.43514969	0.0	0.0	0.0	0.0	0.0	45279.0160616	0.0	9183.62454502	184254.157226	0.0	14862.6078252	290993.916599	6062.55895315
NODE_3693_length_13405_cov_7.696030	0.0	0.0	1172.02323695	929.973280924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44344.8513556	0.0	1189.53095418	174024.811509	1938.73196354	12051.0149596	310596.423978	9704.84100058
NODE_3818_length_13238_cov_8.321550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54380.1706981	0.0	7148.16098613	174969.174267	0.0	18306.5970822	320420.50954	8494.28455411
NODE_4005_length_12933_cov_228.044960	362714.60592	68120.2849538	346069.990636	495253.027435	194409.087858	167686.202258	1383857.74147	811506.909449	668826.477183	884609.649656	408863.586315	312825.145559	431675.672286	191584.342661	536393.964375	182695.617536	348304.960854	99597.5806817	113033.478435	242831.766193
NODE_4010_length_12930_cov_7.914330	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58040.7759424	0.0	4086.88884508	185832.647663	0.0	10303.2512907	295252.780296	7284.98872433
NODE_4047_length_12860_cov_238.446232	406250.023979	68127.6987247	373107.588068	542820.666875	202541.083733	196814.005822	1571135.83269	859851.850238	705818.068854	907391.640641	398282.74442	345574.029915	493416.78775	238429.377789	589609.724437	167898.141115	352235.344338	98466.3066917	113047.890995	256223.387614
NODE_4088_length_12800_cov_230.644174	370816.711245	67621.5752971	328563.263941	423700.794344	179416.803764	203765.777873	1338458.68357	844794.55729	773752.460577	867323.444949	440879.220521	309636.198903	475335.008956	198172.672809	519159.15526	148160.951545	328015.045959	109928.418851	104287.983634	228320.377226
NODE_4118_length_12757_cov_235.079121	371991.668521	66601.3566857	341501.792791	523392.624527	198546.647193	199622.663706	1515698.40648	957236.08142	727388.554949	896240.297506	419637.889322	341283.244904	493521.478325	217792.712333	551906.146948	163438.406609	366864.359493	119098.936794	82851.9343361	214979.27955
NODE_4155_length_12703_cov_8.261069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56253.2704661	0.0	5110.76022729	172435.083039	0.0	5726.50380881	315842.649628	3644.10874486
NODE_4172_length_12682_cov_224.704522	342281.693554	70708.0265166	322776.136402	459213.456689	209566.745574	183012.230745	1473032.97312	860157.789749	707255.087282	819098.466137	391324.405303	287898.982087	433713.662701	234166.071216	501896.305587	149090.083237	324208.75438	111098.784699	90661.9758925	230802.865268
NODE_4173_length_12681_cov_234.121733	365177.496009	63022.4668505	332166.683304	513239.782703	196831.077635	206582.359007	1480179.26788	916891.357698	727497.846593	860312.657268	410241.188889	316253.311129	506302.780848	227631.706233	617405.174656	161664.235797	342652.456427	105372.254234	143304.668416	216226.271213
NODE_4239_length_12570_cov_233.377467	380205.543365	79458.1818372	371127.912556	442903.332305	191697.348944	177465.218375	1441104.04961	849232.867961	770647.229904	844201.256924	410683.782665	334151.778982	536865.352937	222993.331198	567824.012136	168049.72084	354095.534298	104249.626898	102686.530954	219437.68043
NODE_4392_length_12374_cov_7.874828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58109.0009604	0.0	4091.19769362	152768.918236	0.0	10314.4674946	292624.882765	8508.59969519
NODE_4487_length_12236_cov_128.082998	363360.02829	62830.2835699	79179.5021563	145390.09728	192357.162153	199754.584489	3488978.5699	1782827.80957	894659.784738	1070934.29999	30432.1094806	49383.7372849	7610.22191435	18255.5033782	132454.929148	15328.5166059	23112.2569783	12479.3492048	5245.203221	8955.46526888
NODE_4603_length_12091_cov_7.388833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45426.7138515	0.0	9210.49521987	158246.954173	0.0	13760.7884609	252771.848779	3648.73924662
NODE_4667_length_11997_cov_8.313097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45436.6788039	0.0	2047.17557153	175413.251363	0.0	9175.72167707	297842.590633	7298.99602874
NODE_4742_length_11917_cov_9.543247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1184.11631077	0.0	52773.6703324	0.0	4095.05372436	143988.558345	0.0	10324.5025928	262092.070017	8517.01829847
NODE_4754_length_11901_cov_23.924616	25225.2093607	13338.9328596	25867.7779713	29865.6136533	18559.4269117	21452.5995286	25754.6838551	27615.7496485	22660.1393787	26093.4234342	35524.6252605	40417.6012107	43629.1440342	121119.687341	45047.1299084	22486.8206351	29168.9467094	30974.5921578	24408.2002551	35286.0822774
NODE_4791_length_11863_cov_4.805894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	189480.554299	8739.70324414	0.0	2182.55121472	93173.259611	19789.9338852	0.0	11473.0323879	32221.3582692	0.0
NODE_4818_length_11827_cov_7.636765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34545.8866298	0.0	1023.95928394	161030.004919	0.0	10326.5624935	275366.675073	3650.90054274
NODE_4915_length_11703_cov_47.106113	56035.1837624	16986.558481	58522.7328448	113368.783707	24135.4974216	16669.6155064	280405.146368	122756.263256	126018.783463	198045.959204	118560.944419	214798.219446	237957.00999	48797.4264758	364925.941842	36893.4969003	31184.4614858	39768.0824037	12697.5229574	24346.2995662
NODE_4923_length_11698_cov_7.342438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23644.1309374	0.0	3072.75621394	160623.887333	0.0	9181.85343951	270056.416139	6086.64579486
NODE_4930_length_11690_cov_229.836442	337259.950029	69285.9289433	297633.846489	450110.477755	176409.932975	159754.922641	1282556.7939	797109.066651	619280.403436	723783.197707	342382.299201	269948.4127	429240.349353	198700.858799	497795.229794	165575.34561	298641.018211	79194.9472666	100606.206248	200863.071004
NODE_4997_length_11615_cov_8.235727	16619.5667366	2053.20340867	40005.7860206	74822.5103993	18573.1217101	19720.0242901	75877.2893565	51279.6523792	59344.246619	70380.553024	20453.6989127	22271.8890202	16599.963463	14836.5247953	31883.4621374	8100.08547051	27242.4562205	5739.75342246	10173.0737765	9740.5322141
NODE_5003_length_11609_cov_235.713173	313228.236478	60799.4679966	323581.11669	432465.755955	160195.762837	184792.338217	1421643.15733	848282.663162	654630.001099	768326.312202	370884.40185	299515.303644	502094.471701	214031.44103	520423.529851	152103.534006	313292.688045	83801.6468783	104531.41907	231341.027758
NODE_5016_length_11594_cov_7.605338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40023.5295937	0.0	1024.48641146	134107.422104	0.0	10332.0753774	276479.921253	6088.14154944
NODE_5034_length_11579_cov_7.019091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41844.3733493	0.0	5122.628329	131411.509505	0.0	6888.28472704	244658.69671	8523.70312851
NODE_5046_length_11566_cov_7.419164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49123.2727308	0.0	2049.1155555	142216.438563	0.0	10332.7468339	250117.183106	4870.83733471
NODE_5069_length_11548_cov_8.891760	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32750.3349052	0.0	2049.19259884	165625.586887	0.0	13777.5774088	279438.765041	4871.04927245
NODE_5071_length_11546_cov_13.959795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57524.5457266	0.0	4098.41161653	160834.452006	0.0	11822.7282362	275765.516096	7306.60698237
NODE_5122_length_11488_cov_7.031138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21836.9129465	0.0	4098.94866552	147642.058229	0.0	8038.06112623	240388.086593	4871.75012638
NODE_5137_length_11481_cov_8.855680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41854.8318417	0.0	2049.51255721	154409.554235	0.0	16847.8793667	305936.751646	4141.20497023
NODE_5211_length_11403_cov_228.936112	365315.212385	78143.8324371	363064.236556	495854.918411	190779.042092	173271.206451	1458587.38923	854609.340015	778753.022894	835155.281132	448405.832918	286694.925953	499296.140481	214511.011831	579133.404324	174448.741417	337852.691944	93642.2094833	107012.787269	214531.245178
NODE_5365_length_11234_cov_248.646927	357147.966008	68318.4205109	329788.908479	500264.944991	192897.206298	179385.762294	1391269.44861	856102.07137	719117.806979	844484.132099	412726.943992	294326.030316	406073.41832	225184.106751	522397.93823	165741.294113	311634.770239	89622.358736	104619.027699	197430.291757
NODE_5472_length_11130_cov_232.473679	298657.823489	56515.6476575	307497.986909	428399.962471	174356.514592	142508.355623	1258311.0915	794081.289816	601017.95814	760960.407101	390294.262512	227644.841678	435331.537793	168391.90172	450243.264269	135147.635147	301976.981933	94242.9925931	113446.267067	201139.98473
NODE_5589_length_11005_cov_21.630228	24130.0500009	10278.1858258	15321.3457713	22457.6475666	13953.6138791	27826.861132	15769.2350029	19374.3025112	19124.1357785	28958.9774949	28480.3812637	39413.213475	25509.4208663	85320.7400286	14363.0154801	25234.989857	27284.2974002	28741.8391021	12717.5860842	24388.575943
NODE_5593_length_11003_cov_237.268542	344716.765293	71433.6574384	314678.713493	436055.30024	191863.264555	197571.633253	1377664.49779	840019.062435	644247.579815	826369.37863	418901.109143	290126.640525	475571.211365	203458.354537	550432.703292	138793.13135	342030.014007	104620.831749	101741.199816	191451.340172
NODE_5642_length_10953_cov_7.939530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49203.9528068	0.0	5130.3162445	161786.547323	0.0	11498.2946722	249888.470461	3658.78716961
NODE_5651_length_10945_cov_235.597521	298799.471029	60648.7971964	324160.797855	398698.867496	166310.128922	162810.894078	1204709.14339	750184.694651	603048.955218	768041.140829	334696.52514	285792.381671	422799.080529	208963.895328	493546.933055	141516.569623	309921.394079	89688.5674927	94906.5713391	204896.749941
NODE_5707_length_10882_cov_233.327053	310343.024546	54488.2876322	291208.140066	415629.145119	134934.44086	157269.120622	1216016.05103	748930.263609	560760.991307	757317.675044	334751.789355	254081.632379	402824.900547	171798.848801	484390.146223	146045.787831	310948.942064	94303.6681323	79264.1047472	190293.523298
NODE_5819_length_10772_cov_7.274984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51052.9006679	0.0	4106.17081192	122639.581801	0.0	11503.8460621	236878.598182	4880.79411707
NODE_5830_length_10760_cov_8.719757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1095.5552535	43761.1648513	0.0	5132.88285967	146507.566099	0.0	10353.7948899	229254.537395	6101.18691205
NODE_5895_length_10704_cov_229.670955	330040.67696	54559.9277285	292540.400418	428047.978898	158285.494425	140631.021611	1254749.7954	746761.636183	613089.365395	687837.533374	312428.621353	275027.525064	388444.52927	176272.895648	508778.977042	165952.42895	255603.628856	92047.7941537	91047.5307907	189166.349373
NODE_5896_length_10703_cov_7.477367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49239.5877654	0.0	4106.92521996	137993.400783	0.0	4602.40377577	232024.938126	1220.43260907
NODE_6017_length_10592_cov_235.048780	293725.729482	65324.0493875	267859.610274	389792.38998	161834.296393	150421.352694	1214006.83517	703826.662013	551033.529602	722720.104992	357586.874108	274020.387035	437830.880007	163192.635895	458058.439965	116380.309736	295592.231085	69057.301649	111638.833075	158705.925506
NODE_6019_length_10590_cov_7.556431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38310.4336502	0.0	3081.12650476	131717.929749	0.0	6905.76925495	250699.035295	1220.8217181
NODE_6041_length_10566_cov_231.725811	308257.906407	65658.407721	312208.4987	414168.649209	205422.428908	160025.142954	1256049.14773	748034.997875	603836.036412	784836.744678	326191.216507	275204.108385	399227.226247	194313.741917	476046.407213	114302.744753	330069.317195	88254.2670595	96780.9556033	177845.232602
NODE_6056_length_10556_cov_7.982764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40138.8941618	0.0	2054.27836822	145263.360094	0.0	10359.6455402	244845.01365	4883.76079773
NODE_6109_length_10499_cov_23.840100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1188.30122922	0.0	68871.412519	0.0	6881.72562152	247892.452573	0.0	9979.99349524	414707.926711	10409.7816803
NODE_6230_length_10383_cov_241.517816	299261.662427	57121.2901198	290469.002023	360952.455928	151458.843916	146324.628376	1100015.17515	672379.177911	595083.276657	687297.877441	326095.747146	242384.831123	350491.029615	184128.556157	465049.683466	131789.653052	271369.619837	81766.7023672	83285.6843074	178347.68023
NODE_6238_length_10378_cov_8.328393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1188.71478351	0.0	40161.0617211	0.0	5138.22796537	133088.0096	0.0	5758.30729147	232153.777438	2443.15436329
NODE_6363_length_10263_cov_7.875588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36523.4662331	0.0	7195.88878003	146280.003429	0.0	8064.35989547	228375.888715	3665.99885978
NODE_6367_length_10260_cov_7.126605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32871.4415138	0.0	3083.98545513	120998.041226	0.0	6912.36971231	233278.606637	8554.08634383
NODE_6495_length_10165_cov_4.272305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31054.8652235	0.0	3084.83771722	139094.111251	0.0	11523.9350353	53157.0773359	1222.37464519
NODE_6587_length_10082_cov_232.091952	319660.437753	55617.3156342	288392.214555	393944.484132	144617.375577	154181.214326	1244378.7797	737731.199569	531353.746615	670940.771205	287445.199023	242475.396072	376415.673334	181028.29772	464098.452601	142222.092994	273575.578484	77230.0336264	81502.4757499	156844.919674
NODE_6614_length_10065_cov_7.300500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36547.2910537	0.0	4114.34526814	132809.225083	0.0	5763.7427124	201044.181834	9782.03346271
NODE_6683_length_10004_cov_223.469293	255815.38502	47386.85313	269552.908684	377474.139295	135324.749104	160432.27978	1131107.98343	702332.71789	544217.366133	657615.16525	285614.299374	230571.707824	360065.098097	164617.146533	434063.761204	106627.462947	264848.178413	85319.6293047	65718.762846	179779.798473
NODE_6734_length_9968_cov_228.452234	312314.439955	62844.7455766	309787.84472	357804.766606	154010.176388	156263.679019	1119723.97162	648277.17474	550293.572774	624495.131953	335634.735906	236114.412725	352797.491669	150369.928912	449624.596625	132846.403226	262924.228706	77257.6499612	91231.1921883	183470.059958
NODE_6965_length_9815_cov_7.039549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1037.88100912	2381.5580886	0.0	32920.9223795	0.0	3088.14357078	107591.055	0.0	13844.0157873	211007.327092	3671.24426084
NODE_7005_length_9783_cov_5.423931	31134.7019579	17542.1199557	20113.8575877	9398.02002775	15178.0011848	16751.8820346	92041.9379539	65284.828245	64779.9933821	49823.7813296	11909.0088907	13186.6804141	9376.77812169	8786.75009875	8235.87940097	6329.49279066	9780.12557858	11472.506383	15686.5472771	26482.2856196
NODE_7032_length_9762_cov_230.215618	329819.894941	59270.2017321	296997.687167	359974.629015	156462.470537	143796.316501	1170730.9628	657062.880603	565065.541693	678896.608351	317992.546565	225288.801302	371344.804321	147189.712983	457122.144251	141970.611507	252345.157152	61155.0668195	88342.951286	162787.542879
NODE_7103_length_9726_cov_8.774584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2198.20871996	44606.6283913	0.0	2059.34926003	132942.510651	0.0	8078.05324985	258204.064001	6120.58076573
NODE_7299_length_9586_cov_219.180149	264242.302993	45891.5238002	240356.867044	343304.052701	143119.221549	120129.440783	1053353.56058	637272.130684	560606.438018	636718.001708	256212.350842	213331.836659	375243.839721	142893.143114	413088.555133	133000.387401	250541.243037	68118.6975728	75623.9160064	151863.699023
NODE_7309_length_9579_cov_225.604368	265402.545003	36610.7877001	242731.289297	363066.399349	147224.856504	149466.729945	1090791.22349	622734.783389	567823.043996	638810.938183	313420.738791	267221.317822	311185.902341	159891.404403	401766.298996	120336.339504	273057.532803	69274.917997	77589.9136066	161665.324727
NODE_7312_length_9578_cov_7.816759	47449.5576013	7764.64997898	31071.8638683	54206.3893187	25844.6326696	19556.4537671	140236.570424	82355.9705367	62886.1030815	93082.7729343	35384.045505	19794.2397132	24691.7131177	53564.6712534	41388.2195458	12886.8682449	23210.4366005	4618.34608327	5247.80581634	10884.5427542
NODE_7325_length_9571_cov_233.201555	280444.914719	51049.9527271	240795.271545	335402.923096	140511.897352	137254.165291	1059497.71507	643029.512839	549975.71517	662992.285454	320239.907449	225440.079069	350070.637206	175124.075412	363730.068973	126138.463732	269563.926855	84593.3742441	90360.1756106	164445.463536
NODE_7349_length_9556_cov_220.124197	240035.126409	51052.0446202	254593.865364	357434.942827	141395.362326	124331.999007	1070720.58482	656149.774193	529450.854009	634707.001502	284842.037049	243048.499828	356979.118423	141810.7641	415190.386542	133013.016461	255461.673956	79672.4751582	67773.3920907	169027.414511
NODE_7648_length_9348_cov_234.254493	274270.49045	44890.021623	251495.916253	341792.521755	147799.24967	112629.233663	1070188.77855	654306.485761	542696.952716	672860.313377	296965.171152	232393.464998	371919.700238	169305.266687	433943.95589	117710.032574	237009.167769	72797.9357993	80597.2371051	158375.080543
NODE_7660_length_9341_cov_226.062998	242526.353754	53146.7223221	251249.804004	369086.187975	153213.510311	125818.237772	1077209.24112	656669.77582	473391.804072	625839.224094	286249.955185	213523.732874	360936.867109	159538.71872	417558.211266	117712.769856	231172.195341	56622.0456144	86496.6343149	151997.532838
NODE_7671_length_9337_cov_223.073583	248133.99071	52819.0311691	255994.409622	381768.865395	144947.564431	168507.844884	1112951.88604	644425.594762	583945.245456	641401.696806	283824.39238	246546.591317	320888.961907	156472.999167	430824.783987	120430.821919	241617.459077	63556.2785788	81179.6725843	170386.852722
